id|rightsId|isUpdate|isDLC|isDemo|name|version|region|retailOnly|englishName
01005f900902a000|01005f900902a0000000000000000005|0|0|0|Crush Your Enemies!|0|US|0|
01005f900902a800|01005f900902a8000000000000000005|1|0|0|Crush Your Enemies!|65536|US|0|
0100cea007d08000|0100cea007d080000000000000000003|0|0|0|Crypt of the NecroDancer: Nintendo Switch Edition|0|US|0|
0100cea007d08800|0100cea007d088000000000000000004|1|0|0|Crypt of the NecroDancer: Nintendo Switch Edition|131072|US|0|
010096500b018000|010096500b0180000000000000000004|0|0|0|Cubikolor|0|US|0|
010096500b018800|00000000000000000000000000000000|1|0|0|Cubikolor|0|US|0|
010021800b6c0000|010021800b6c00000000000000000004|0|0|0|Cycle 28|0|US|0|
010021800b6c0800|010021800b6c08000000000000000004|1|0|0|Cycle 28|65536|US|0|
010020700b432000|010020700b4320000000000000000004|0|0|0|D/Generation : The Original|0|US|0|
010020700b432800|010020700b4328000000000000000005|1|0|0|D/Generation : The Original|65536|US|0|
0100eec00a262000|0100eec00a2620000000000000000004|0|0|0|D/Generation HD|0|US|0|
0100eec00a262800|0100eec00a2628000000000000000004|1|0|0|D/Generation HD|65536|US|0|
01006aa0084fe000|01006aa0084fe0000000000000000004|0|0|0|Damascus Gear Operation Tokyo|0|US|0|
01006aa0084fe800|01006aa0084fe8000000000000000004|1|0|0|Damascus Gear Operation Tokyo|65536|US|0|
0100bfc002b4e000|0100bfc002b4e0000000000000000003|0|0|0|Dandara|0|US|0|
0100bfc002b4e800|0100bfc002b4e8000000000000000004|1|0|0|Dandara|131072|US|0|
0100417007f78000|0100417007f780000000000000000004|0|0|0|Danmaku Unlimited 3|0|US|0|
0100417007f78800|0100417007f788000000000000000004|1|0|0|Danmaku Unlimited 3|131072|US|0|
01001fa0034e2000|01001fa0034e20000000000000000000|0|0|0|Dark Witch Music Episode: Rudymical|0|US|0|
01001fa0034e2800|00000000000000000000000000000000|1|0|0|Dark Witch Music Episode: Rudymical|0|US|0|
010047a008760000|010047a0087600000000000000000003|0|0|1|Dark Witch Music Episode: Rudymical|0|US|0|
010047a008760800|00000000000000000000000000000000|1|0|1|Dark Witch Music Episode: Rudymical|0|US|0|
010018c00954e000|010018c00954e0000000000000000004|0|0|0|Darkest Dungeon|0|JP|0|
010018c00954e800|00000000000000000000000000000000|1|0|0|Darkest Dungeon|0|JP|0|
01008f1008da6000|01008f1008da60000000000000000003|0|0|0|Darkest Dungeon|0|US|0|
01008f1008da6800|01008f1008da68000000000000000004|1|0|0|Darkest Dungeon|196608|US|0|
010018c00954f001|010018c00954f0010000000000000004|0|1|0|Darkest Dungeon [Darkest Dungeon The Crimson Court]|0|JP|0|
01008f1008da7001|01008f1008da70010000000000000003|0|1|0|Darkest Dungeon [Darkest Dungeon®: The Crimson Court]|0|US|0|
01008f1008da7002|01008f1008da70020000000000000003|0|1|0|Darkest Dungeon [Darkest Dungeon®: The Shieldbreaker]|0|US|0|
010083b00989c000|010083b00989c0000000000000000003|0|0|0|Darkest Dungeon: Ancestral Edition|0|GB|1|
010083b00989c800|010083b00989c8000000000000000004|1|0|0|Darkest Dungeon: Ancestral Edition|131072|GB|0|
01008a700989a000|01008a700989a0000000000000000003|0|0|0|Darkest Dungeon: Ancestral Edition|0|US|1|
01008a700989a800|01008a700989a8000000000000000004|1|0|0|Darkest Dungeon: Ancestral Edition|131072|US|0|
0100ba500b660000|0100ba500b6600000000000000000004|0|0|0|Darts Up|0|US|0|
0100ba500b660800|00000000000000000000000000000000|1|0|0|Darts Up|0|US|0|
0100f0b0081da000|0100f0b0081da0000000000000000005|0|0|0|Dawn of the Breakers|0|US|0|
0100f0b0081da800|0100f0b0081da8000000000000000005|1|0|0|Dawn of the Breakers|65536|US|0|
0100d0a009310000|0100d0a0093100000000000000000004|0|0|0|de Blob|0|US|0|
0100d0a009310800|00000000000000000000000000000000|1|0|0|de Blob|0|US|0|
010034e00a114000|010034e00a1140000000000000000004|0|0|0|de Blob 2|0|US|0|
010034e00a114800|010034e00a1148000000000000000004|1|0|0|de Blob 2|65536|US|0|
01008e900471e000|01008e900471e0000000000000000000|0|0|0|De Mambo|0|US|0|
01008e900471e800|00000000000000000000000000000000|1|0|0|De Mambo|0|US|0|
0100646009fbe000|0100646009fbe0000000000000000004|0|0|0|Dead Cells|0|US|0|
0100646009fbe800|0100646009fbe8000000000000000005|1|0|0|Dead Cells|65536|US|0|
0100fc000aef0000|0100fc000aef00000000000000000004|0|0|0|Dead Cells|0|KR|0|
0100fc000aef0800|0100fc000aef08000000000000000005|1|0|0|Dead Cells|65536|KR|0|
01008d800a162000|01008d800a1620000000000000000004|0|0|0|Dead Fun Pack: Penguins and Aliens Strike Again|0|US|0|
01008d800a162800|01008d800a1628000000000000000005|1|0|0|Dead Fun Pack: Penguins and Aliens Strike Again|65536|US|0|
0100b410040f2000|0100b410040f20000000000000000003|0|0|0|Dead Synchronicity: Tomorrow Comes Today|0|US|0|
0100b410040f2800|00000000000000000000000000000000|1|0|0|Dead Synchronicity: Tomorrow Comes Today|0|US|0|
010081a0095fa000|010081a0095fa0000000000000000004|0|0|0|Dear My Abyss|0|JP|0|
010081a0095fa800|00000000000000000000000000000000|1|0|0|Dear My Abyss|0|JP|0|
0100423009358000|01004230093580000000000000000004|0|0|0|Death Road to Canada|0|US|0|
0100423009358800|01004230093588000000000000000004|1|0|0|Death Road to Canada|196608|US|0|
01007e6007764000|01007e60077640000000000000000003|0|0|1|Death Squared|0|US|0|
01007e6007764800|00000000000000000000000000000000|1|0|1|Death Squared|0|US|0|
010085900337e000|010085900337e0000000000000000000|0|0|0|Death Squared|0|US|0|
010085900337e800|010085900337e8000000000000000003|1|0|0|Death Squared|196608|US|0|
01002cc0062b8000|01002cc0062b80000000000000000003|0|0|0|DEEMO|0|US|0|
01002cc0062b8800|01002cc0062b88000000000000000004|1|0|0|DEEMO|327680|US|0|
0100dd100ae8c000|0100dd100ae8c0000000000000000004|0|0|1|DEEMO|0|US|0|
0100dd100ae8c800|00000000000000000000000000000000|1|0|1|DEEMO|0|US|0|
010071000aafc000|010071000aafc0000000000000000004|0|0|1|Deep Ones|0|US|0|
010071000aafc800|00000000000000000000000000000000|1|0|1|Deep Ones|0|US|0|
0100faf009562000|0100faf0095620000000000000000003|0|0|0|Deep Ones|0|US|0|
0100faf009562800|0100faf0095628000000000000000004|1|0|0|Deep Ones|131072|US|0|
010044300a65e000|010044300a65e0000000000000000004|0|0|0|Defoliation|0|US|0|
010044300a65e800|00000000000000000000000000000000|1|0|0|Defoliation|0|US|0|
010039300bdb2000|010039300bdb20000000000000000005|0|0|0|Defunct|0|US|0|
010039300bdb2800|00000000000000000000000000000000|1|0|0|Defunct|0|US|0|
0100b7f00b4e6000|0100b7f00b4e60000000000000000004|0|0|0|Destiny's Princess: A War Story, A Love Story|0|US|0|
0100b7f00b4e6800|0100b7f00b4e68000000000000000005|1|0|0|Destiny's Princess: A War Story, A Love Story|65536|US|0|
01009c0009842000|01009c00098420000000000000000005|0|0|0|Detective Gallo|0|US|0|
01009c0009842800|01009c00098428000000000000000005|1|0|0|Detective Gallo|65536|US|0|
0100730007a9c000|0100730007a9c0000000000000000003|0|0|0|Detention|0|US|0|
0100730007a9c800|0100730007a9c8000000000000000004|1|0|0|Detention|65536|US|0|
01009ea00a320000|01009ea00a3200000000000000000004|0|0|0|Devious Dungeon|0|US|0|
01009ea00a320800|01009ea00a3208000000000000000004|1|0|0|Devious Dungeon|65536|US|0|
0100eb900a534000|0100eb900a5340000000000000000004|0|0|1|Devious Dungeon|0|US|0|
0100eb900a534800|00000000000000000000000000000000|1|0|1|Devious Dungeon|0|US|0|
0100d98005e8c000|0100d98005e8c0000000000000000004|0|0|0|Die for Valhalla!|0|US|0|
0100d98005e8c800|0100d98005e8c8000000000000000004|1|0|0|Die for Valhalla!|131072|US|0|
010035d00a190000|010035d00a1900000000000000000003|0|0|0|Dimension Drive|0||1|
010035d00a190800|00000000000000000000000000000000|1|0|0|Dimension Drive|0||0|
0100401003a0c000|0100401003a0c0000000000000000003|0|0|0|Dimension Drive|0|US|0|
0100401003a0c800|0100401003a0c8000000000000000004|1|0|0|Dimension Drive|196608|US|0|
0100510004d2c000|0100510004d2c0000000000000000003|0|0|0|Disc Jam|0|US|0|
0100510004d2c800|0100510004d2c8000000000000000004|1|0|0|Disc Jam|131072|US|0|
0100c81004780000|0100c810047800000000000000000004|0|0|0|Disco Dodgeball - REMIX|0|US|0|
0100c81004780800|0100c810047808000000000000000004|1|0|0|Disco Dodgeball - REMIX|65536|US|0|
01008cd00901c000|01008cd00901c0000000000000000004|0|0|0|Discovery|0|US|0|
01008cd00901c800|00000000000000000000000000000000|1|0|0|Discovery|0|US|0|
01005e600ab64000|01005e600ab640000000000000000004|0|0|0|Disease -Hidden Object-|0|US|0|
01005e600ab64800|00000000000000000000000000000000|1|0|0|Disease -Hidden Object-|0|US|0|
0000000000000000|00000000000000000000000000000000|0|0|0|Disgaea 1 Complete|0|US||
0000000000000000|00000000000000000000000000000000|1|0|0|Disgaea 1 Complete|0|US|0|
01005700031ae000|01005700031ae0000000000000000000|0|0|0|Disgaea 5 Complete|0|US|0|
01005700031ae800|01005700031ae8000000000000000003|1|0|0|Disgaea 5 Complete|196608|US|0|
0100e67003a86000|0100e67003a860000000000000000000|0|0|1|Disgaea 5 Complete|0|US|0|
0100e67003a86800|00000000000000000000000000000000|1|0|1|Disgaea 5 Complete|0|US|0|
0100c1f0051b6000|0100c1f0051b60000000000000000004|0|0|0|Donkey Kong Country: Tropical Freeze|0|US|0|
0100c1f0051b6800|0100c1f0051b68000000000000000004|1|0|0|Donkey Kong Country: Tropical Freeze|131072|US|0|
010007200ac0e000|010007200ac0e0000000000000000004|0|0|0|Don't Die, Mr Robot!|0|US|0|
010007200ac0e800|00000000000000000000000000000000|1|0|0|Don't Die, Mr Robot!|0|US|0|
0100e470067a8000|0100e470067a80000000000000000003|0|0|0|Don't Knock Twice|0|US|0|
0100e470067a8800|0100e470067a88000000000000000003|1|0|0|Don't Knock Twice|65536|US|0|
0100751007ada000|0100751007ada0000000000000000004|0|0|0|Don't Starve: Nintendo Switch Edition|0|US|0|
0100751007ada800|0100751007ada8000000000000000004|1|0|0|Don't Starve: Nintendo Switch Edition|196608|US|0|
0100416004c00000|0100416004c000000000000000000003|0|0|0|DOOM|0|US|0|
0100416004c00800|0100416004c008000000000000000003|1|0|0|DOOM|131072|US|0|
0100d76006ef8000|0100d76006ef80000000000000000003|0|0|0|DOOM|0|JP|0|
0100d76006ef8800|0100d76006ef88000000000000000004|1|0|0|DOOM|65536|JP|0|
010001b005e5c000|010001b005e5c0000000000000000000|0|0|0|Double Dragon 4|0|US|0|
010001b005e5c800|010001b005e5c8000000000000000003|1|0|0|Double Dragon 4|65536|US|0|
0100566009238000|01005660092380000000000000000004|0|0|0|DragoDino|0|US|0|
0100566009238800|00000000000000000000000000000000|1|0|0|DragoDino|0|US|0|
0100f6000bc6c000|0100f6000bc6c0000000000000000005|0|0|1|DRAGON BALL FIGHTERZ - Open Beta|0|US|0|
0100f6000bc6c800|00000000000000000000000000000000|1|0|1|DRAGON BALL FIGHTERZ - Open Beta|0|US|0|
010078d000f88000|010078d000f880000000000000000000|0|0|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|0|US|0|
010078d000f88800|010078d000f888000000000000000004|1|0|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|393216|US|0|
010078d000f89001|010078d000f890010000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [All Main Story Characters - Early Unlock]|0|US|0|
010078d000f89002|010078d000f890020000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 1]|0|US|0|
010078d000f89003|010078d000f890030000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 2]|0|US|0|
010078d000f89004|010078d000f890040000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 3]|0|US|0|
010078d000f89005|010078d000f890050000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 4]|0|US|0|
010078d000f89007|010078d000f890070000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Anime Music Pack]|0|US|0|
010078d000f89008|010078d000f890080000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 1]|0|US|0|
010078d000f89009|010078d000f890090000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 2]|65536|US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x1000) #1]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x1000) #2]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x200) #1]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x200) #2]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x2000) #1]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x2000) #2]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x500) #1]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x500) #2]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x5000) #1]||US|0|
0000000000000000|00000000000000000000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 TP Medal (x5000) #2]||US|0|
010078d000f89006|010078d000f890060000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [Legend Patrol Pack]|0|US|0|
010099b00a2dc000|010099b00a2dc0000000000000000004|0|0|0|Dragon Blaze for Nintendo Switch|0|US|0|
010099b00a2dc800|010099b00a2dc8000000000000000005|1|0|0|Dragon Blaze for Nintendo Switch|65536|US|0|
010008900705c000|010008900705c0000000000000000003|0|0|0|Dragon Quest Builders|0|US|0|
010008900705c800|00000000000000000000000000000000|1|0|0|Dragon Quest Builders|0|US|0|
0100c360070f6000|0100c360070f60000000000000000003|0|0|1|Dragon Quest Builders|0|US|0|
0100c360070f6800|00000000000000000000000000000000|1|0|1|Dragon Quest Builders|0|US|0|
010008900705d010|010008900705d0100000000000000003|0|1|0|Dragon Quest Builders [Dragon Quest Builders DLC Pack]|0|US|0|
010008900705d011|010008900705d0110000000000000003|0|1|0|Dragon Quest Builders [Dragon Quest Builders DLC Pack]|0|US|0|
010008900705d012|010008900705d0120000000000000003|0|1|0|Dragon Quest Builders [Dragon Quest Builders DLC Pack]|0|US|0|
0100356009860000|01003560098600000000000000000003|0|0|0|Dragon Sinker|0|US|0|
0100356009860800|00000000000000000000000000000000|1|0|0|Dragon Sinker|0|US|0|
0100356009861003|01003560098610030000000000000003|0|1|0|Dragon Sinker [Boost Scroll]|0|US|0|
0100356009861005|01003560098610050000000000000003|0|1|0|Dragon Sinker [Encounter Scroll]|0|US|0|
0100356009861001|01003560098610010000000000000003|0|1|0|Dragon Sinker [Experience Scroll]|0|US|0|
0100356009861004|01003560098610040000000000000003|0|1|0|Dragon Sinker [Full Recovery Scroll]|0|US|0|
0100356009861002|01003560098610020000000000000003|0|1|0|Dragon Sinker [Job Points Scroll]|0|US|0|
0100da0006f50000|0100da0006f500000000000000000003|0|0|0|DragonFangZ - The Rose & Dungeon of Time|0|US|0|
0100da0006f50800|0100da0006f508000000000000000004|1|0|0|DragonFangZ - The Rose & Dungeon of Time|327680|US|0|
010030d004f34000|010030d004f340000000000000000003|0|0|0|Draw a Stickman: EPIC 2|0|US|0|
010030d004f34800|00000000000000000000000000000000|1|0|0|Draw a Stickman: EPIC 2|0|US|0|
010043e009a2e000|010043e009a2e0000000000000000003|0|0|0|Draw a Stickman: EPIC 2|0|GB|0|
010043e009a2e800|00000000000000000000000000000000|1|0|0|Draw a Stickman: EPIC 2|0|GB|0|
0100f7800a434000|0100f7800a4340000000000000000004|0|0|0|Drawful 2|0|US|0|
0100f7800a434800|0100f7800a4348000000000000000005|1|0|0|Drawful 2|65536|US|0|
01000aa0093dc000|01000aa0093dc0000000000000000004|0|0|0|Dream Alone|0|US|0|
01000aa0093dc800|01000aa0093dc8000000000000000004|1|0|0|Dream Alone|131072|US|0|
010058c00a916000|010058c00a9160000000000000000004|0|0|0|Drone Fight|0|US|0|
010058c00a916800|00000000000000000000000000000000|1|0|0|Drone Fight|0|US|0|
01002cb006afa000|01002cb006afa0000000000000000003|0|0|0|Dungeon Rushers|0|US|0|
01002cb006afa800|01002cb006afa8000000000000000004|1|0|0|Dungeon Rushers|131072|US|0|
0100ac000abe0000|0100ac000abe00000000000000000004|0|0|0|DUNGEON RUSHERS|0|JP|0|
0100ac000abe0800|00000000000000000000000000000000|1|0|0|DUNGEON RUSHERS|0|JP|0|
0100b6e00a420000|0100b6e00a4200000000000000000005|0|0|0|Dust: An Elysian Tail|0|US|0|
0100b6e00a420800|00000000000000000000000000000000|1|0|0|Dust: An Elysian Tail|0|US|0|
0100c00005e38000|0100c00005e380000000000000000003|0|0|0|Dustoff Heli Rescue 2|0|US|0|
0100c00005e38800|00000000000000000000000000000000|1|0|0|Dustoff Heli Rescue 2|0|US|0|
0100ad5007430000|0100ad50074300000000000000000003|0|0|0|Earth Atlantis|0|JP|0|
0100ad5007430800|0100ad50074308000000000000000003|1|0|0|Earth Atlantis|65536|JP|0|
0100e07006c84000|0100e07006c840000000000000000003|0|0|0|Earth Atlantis|0|US|0|
0100e07006c84800|0100e07006c848000000000000000003|1|0|0|Earth Atlantis|65536|US|0|
01009b7006c88000|01009b7006c880000000000000000003|0|0|0|EARTH WARS|0|US|0|
01009b7006c88800|00000000000000000000000000000000|1|0|0|EARTH WARS|0|US|0|
01005bc00922a000|01005bc00922a0000000000000000004|0|0|0|Earthlock|0|JP|0|
01005bc00922a800|00000000000000000000000000000000|1|0|0|Earthlock|0|JP|0|
01006e50042ea000|01006e50042ea0000000000000000004|0|0|0|EARTHLOCK|0|US|0|
01006e50042ea800|01006e50042ea8000000000000000004|1|0|0|EARTHLOCK|65536|US|0|
0000000000000000|00000000000000000000000000000000|0|0|1|Earthworms|0|US|0|
0000000000000000|00000000000000000000000000000000|1|0|1|Earthworms|0|US|0|
0100dce00b756000|0100dce00b7560000000000000000005|0|0|0|Earthworms|0|US|0|
0100dce00b756800|00000000000000000000000000000000|1|0|0|Earthworms|0|US|0|
0100a9b009678000|0100a9b0096780000000000000000004|0|0|0|EAT BEAT DEADSPIKE-san|0|US|0|
0100a9b009678800|00000000000000000000000000000000|1|0|0|EAT BEAT DEADSPIKE-san|0|US|0|
0100bea0096ce000|0100bea0096ce0000000000000000004|0|0|1|EAT BEAT DEADSPIKE-san|0|US|0|
0100bea0096ce800|0100bea0096ce8000000000000000004|1|0|1|EAT BEAT DEADSPIKE-san|65536|US|0|
01006f900a298000|01006f900a2980000000000000000005|0|0|0|Eekeemoo - Splinters of the Dark Shard|0|US|0|
01006f900a298800|00000000000000000000000000000000|1|0|0|Eekeemoo - Splinters of the Dark Shard|0|US|0|
0100a6700af10000|0100a6700af100000000000000000005|0|0|0|Element|0|US|0|
0100a6700af10800|00000000000000000000000000000000|1|0|0|Element|0|US|0|
0100128003a24000|0100128003a240000000000000000003|0|0|0|Elliot Quest|0|US|0|
0100128003a24800|0100128003a248000000000000000004|1|0|0|Elliot Quest|65536|US|0|
0100322004844000|01003220048440000000000000000003|0|0|0|Embers of Mirrim|0|US|0|
0100322004844800|00000000000000000000000000000000|1|0|0|Embers of Mirrim|0|US|0|
01008af0080b8000|01008af0080b80000000000000000003|0|0|1|Embers of Mirrim|0|US|0|
01008af0080b8800|00000000000000000000000000000000|1|0|1|Embers of Mirrim|0|US|0|
01007a4008486000|01007a40084860000000000000000004|0|0|0|Enchanting Mahjong Match|0|US|0|
01007a4008486800|00000000000000000000000000000000|1|0|0|Enchanting Mahjong Match|0|US|0|
0100c920092b0000|0100c920092b00000000000000000003|0|0|0|Energy Balance|0|US|0|
0100c920092b0800|00000000000000000000000000000000|1|0|0|Energy Balance|0|US|0|
0100bfe00865e000|0100bfe00865e0000000000000000003|0|0|0|Energy Cycle|0|US|0|
0100bfe00865e800|00000000000000000000000000000000|1|0|0|Energy Cycle|0|US|0|
0100a8e0090b0000|0100a8e0090b00000000000000000003|0|0|0|Energy Invasion|0|US|0|
0100a8e0090b0800|00000000000000000000000000000000|1|0|0|Energy Invasion|0|US|0|
0100c6200a0aa000|0100c6200a0aa0000000000000000005|0|0|0|Enigmatis 2: The Mists of Ravenwood|0|US|0|
0100c6200a0aa800|0100c6200a0aa8000000000000000005|1|0|0|Enigmatis 2: The Mists of Ravenwood|65536|US|0|
01009d60076f6000|01009d60076f60000000000000000003|0|0|0|Enter the Gungeon|0|US|0|
01009d60076f6800|01009d60076f68000000000000000003|1|0|0|Enter the Gungeon|458752|US|0|
0100262009626000|01002620096260000000000000000004|0|0|0|Epic Loon|0|US|0|
0100262009626800|00000000000000000000000000000000|1|0|0|Epic Loon|0|US|0|
010079100a2f4000|010079100a2f40000000000000000004|0|0|0|Escape Game : Aloha|0|US|0|
010079100a2f4800|00000000000000000000000000000000|1|0|0|Escape Game : Aloha|0|US|0|
010087f005dfe000|010087f005dfe0000000000000000003|0|0|0|ESCAPE TRICK: 35 Fateful Enigmas|0|US|0|
010087f005dfe800|00000000000000000000000000000000|1|0|0|ESCAPE TRICK: 35 Fateful Enigmas|0|US|0|
010007100a16a000|010007100a16a0000000000000000004|0|0|0|Eternal Edge|0|US|0|
010007100a16a800|00000000000000000000000000000000|1|0|0|Eternal Edge|0|US|0|
010031a00bc9e000|010031a00bc9e0000000000000000005|0|0|0|EXTREME POKER|0|US|0|
010031a00bc9e800|010031a00bc9e8000000000000000005|1|0|0|EXTREME POKER|65536|US|0|
01008a6009758000|01008a60097580000000000000000004|0|0|0|Fairune Collection|0|US|0|
01008a6009758800|01008a60097588000000000000000004|1|0|0|Fairune Collection|65536|US|0|
01005a600be60000|01005a600be600000000000000000005|0|0|0|Fall of Light: Darkest Edition|0|US|0|
01005a600be60800|00000000000000000000000000000000|1|0|0|Fall of Light: Darkest Edition|0|US|0|
01008ee00aa5a000|01008ee00aa5a0000000000000000004|0|0|0|Fallen Legion -栄光への系譜-|0|JP|0|Fallen Legion: Rise to Glory
01008ee00aa5a800|01008ee00aa5a8000000000000000005|1|0|0|Fallen Legion -栄光への系譜-|65536|JP|0|Fallen Legion: Rise to Glory
0100a260094ee000|0100a260094ee0000000000000000004|0|0|0|Fallen Legion: Rise to Glory|0|US|0|
0100a260094ee800|0100a260094ee8000000000000000004|1|0|0|Fallen Legion: Rise to Glory|131072|US|0|
010043500a17a000|010043500a17a0000000000000000004|0|0|0|Fallout Shelter|0|US|0|
010043500a17a800|010043500a17a8000000000000000005|1|0|0|Fallout Shelter|65536|US|0|
0100767008502000|01007670085020000000000000000004|0|0|0|FANTASY HERO ~unsigned legacy~|0|US|0|
0100767008502800|01007670085028000000000000000004|1|0|0|FANTASY HERO ~unsigned legacy~|65536|US|0|
0100bb9009fc8000|0100bb9009fc80000000000000000004|0|0|0|Farm Expert 2018 for Nintendo Switch|0|US|0|
0100bb9009fc8800|00000000000000000000000000000000|1|0|0|Farm Expert 2018 for Nintendo Switch|0|US|0|
0100d04004176000|0100d040041760000000000000000000|0|0|0|Farming Simulator Nintendo Switch Edition|0|US|0|
0100d04004176800|00000000000000000000000000000000|1|0|0|Farming Simulator Nintendo Switch Edition|0|US|0|
01009510001ca000|01009510001ca0000000000000000000|0|0|0|FAST RMX|0|US|0|
01009510001ca800|01009510001ca8000000000000000000|1|0|0|FAST RMX|196608|US|0|
010053e002ea2000|010053e002ea20000000000000000000|0|0|0|Fate/EXTELLA: The Umbral Star|0|US|0|
010053e002ea2800|00000000000000000000000000000000|1|0|0|Fate/EXTELLA: The Umbral Star|0|US|0|
0100d2600736a000|0100d2600736a0000000000000000004|0|0|0|Fe|0|US|0|
0100d2600736a800|00000000000000000000000000000000|1|0|0|Fe|0|US|0|
01005ac0068f6000|01005ac0068f60000000000000000003|0|0|0|Fear Effect Sedna|0|US|0|
01005ac0068f6800|01005ac0068f68000000000000000004|1|0|0|Fear Effect Sedna|131072|US|0|
01006e800b7f2000|01006e800b7f20000000000000000005|0|0|0|Fernz Gate|0|US|0|
01006e800b7f2800|00000000000000000000000000000000|1|0|0|Fernz Gate|0|US|0|
01006e800b7f3004|01006e800b7f30040000000000000005|0|1|0|Fernz Gate [Boost Orb Set]|0|US|0|
01006e800b7f3005|01006e800b7f30050000000000000005|0|1|0|Fernz Gate [Damage Orb]|0|US|0|
01006e800b7f3001|01006e800b7f30010000000000000005|0|1|0|Fernz Gate [Experience High-Orb]|0|US|0|
01006e800b7f3003|01006e800b7f30030000000000000005|0|1|0|Fernz Gate [Skill Level High-Orb]|0|US|0|
01006e800b7f3002|01006e800b7f30020000000000000005|0|1|0|Fernz Gate [Skill Point High-Orb]|0|US|0|
0100f7b002340000|0100f7b0023400000000000000000003|0|0|0|FIFA 18|0|US|0|
0100f7b002340800|0100f7b0023408000000000000000003|1|0|0|FIFA 18|393216|US|0|
0000000000000000|00000000000000000000000000000000|0|0|0|FIFA 19|0|US||
0000000000000000|00000000000000000000000000000000|1|0|0|FIFA 19|0|US|0|
0100118009c68000|0100118009c680000000000000000004|0|0|0|Figment|0|US|0|
0100118009c68800|0100118009c688000000000000000004|1|0|0|Figment|196608|US|0|
01002fc00b694000|01002fc00b6940000000000000000004|0|0|1|Fill-a-Pix: Phil's Epic Adventure|0|US|0|
01002fc00b694800|00000000000000000000000000000000|1|0|1|Fill-a-Pix: Phil's Epic Adventure|0|US|0|
010095600aa36000|010095600aa360000000000000000004|0|0|0|Fill-a-Pix: Phil's Epic Adventure|0|US|0|
010095600aa36800|010095600aa368000000000000000005|1|0|0|Fill-a-Pix: Phil's Epic Adventure|65536|US|0|
010095600aa37001|010095600aa370010000000000000004|0|1|0|Fill-a-Pix: Phil's Epic Adventure [Phil's USA Road Trip]|0|US|0|
01001ba00ae4e000|01001ba00ae4e0000000000000000004|0|0|0|Final Light, The Prison|0|US|0|
01001ba00ae4e800|01001ba00ae4e8000000000000000005|1|0|0|Final Light, The Prison|65536|US|0|
0100f15003e64000|0100f15003e640000000000000000003|0|0|0|Fire Emblem Warriors |0|US|0|
0100f15003e64800|0100f15003e648000000000000000004|1|0|0|Fire Emblem Warriors |327680|US|0|
0100f15003e65004|0100f15003e650040000000000000003|0|1|0|Fire Emblem Warriors  [Fire Emblem Awakening DLC Pack]|65536|US|0|
0100f15003e65002|0100f15003e650020000000000000003|0|1|0|Fire Emblem Warriors  [Fire Emblem Fates DLC Pack]|131072|US|0|
